,Department,Course,Section,Instructor,Time
4433,PHYS,133,09,"Heston, Nathan Clark",R 03:10 PM - 06:00 PM
4396,PHYS,133,13,"Carmichael, Andrew",MW 04:10 PM - 05:30 PM
4397,PHYS,133,14,"Carmichael, Andrew",F 08:10 AM - 11:00 AM
4398,PHYS,133,15,"Carmichael, Andrew",F 12:10 PM - 03:00 PM
4313,PHYS,133,16,"Holtzapple, Robert",MWF 09:10 AM - 10:00 AM
4314,PHYS,133,17,"Holtzapple, Robert",M 12:10 PM - 03:00 PM
4315,PHYS,133,18,"Holtzapple, Robert",M 03:10 PM - 06:00 PM
4376,PHYS,133,50,"Vokos, Stamatios",MWF 08:10 AM - 09:00 AM
4377,PHYS,133,51,"Vokos, Stamatios",MWF 09:10 AM - 10:00 AM
4275,PHYS,133,52,"Buchanan, Colleen Marlow",MWF 10:10 AM - 11:00 AM
4276,PHYS,133,53,"Buchanan, Colleen Marlow",MWF 11:10 AM - 12:00 PM
4458,PHYS,133,54,"Srinivasan, Prashant",MWF 12:10 PM - 01:00 PM
4459,PHYS,133,55,"Srinivasan, Prashant",MWF 01:10 PM - 02:00 PM
4347,PHYS,133,56,"Mastoridis, Themistoklis",MWF 02:10 PM - 03:00 PM
4348,PHYS,133,57,"Mastoridis, Themistoklis",MWF 03:10 PM - 04:00 PM
4354,PHYS,133,58,"Moelter, Matthew J.",MWF 04:10 PM - 05:00 PM
4355,PHYS,133,59,"Moelter, Matthew J.",MWF 05:10 PM - 06:00 PM
4379,PHYS,141,01,"Walter, Ryan Kymm",MTWR 08:10 AM - 09:00 AM
4434,PHYS,141,02,"Heston, Nathan Clark",MTWR 09:10 AM - 10:00 AM
4460,PHYS,141,03,"Srinivasan, Prashant",MTWR 10:10 AM - 11:00 AM
4449,PHYS,141,04,"Lu, Lei",MTWR 12:10 PM - 01:00 PM
4450,PHYS,141,05,"Lu, Lei",MTWR 01:10 PM - 02:00 PM
4428,PHYS,141,06,"Glazar, Nikolaus",MTWR 02:10 PM - 03:00 PM
4429,PHYS,141,07,"Glazar, Nikolaus",MTWR 03:10 PM - 04:00 PM
4430,PHYS,141,10,"Glazar, Nikolaus",MTWR 06:10 PM - 07:00 PM
4300,PHYS,141,12,"Gillen, Katharina",MTWR 03:10 PM - 04:00 PM
4464,PHYS,141,13,"White, Daniel R.",MTWR 12:10 PM - 01:00 PM
4440,PHYS,141,14,"Horst, William B.",MTWR 02:10 PM - 03:00 PM
4301,PHYS,141,16,"Gillen, Katharina",MTWR 04:10 PM - 05:00 PM
4465,PHYS,141,17,"White, Daniel R.",MTWR 05:10 PM - 06:00 PM
4441,PHYS,141,18,"Horst, William B.",MTWR 01:10 PM - 02:00 PM
4461,PHYS,141,21,"Srinivasan, Prashant",TR 12:10 PM - 02:00 PM
4451,PHYS,141,22,"Lu, Lei",MTWR 08:10 AM - 09:00 AM
4466,PHYS,141,23,"White, Daniel R.",MTWR 01:10 PM - 02:00 PM
4371,PHYS,200,01,"Sungar, Nilgun",M 12:10 PM - 02:00 PM
4277,PHYS,200,02,"Buchanan, Colleen Marlow",N/A N/A - N/A
4278,PHYS,200,03,"Buchanan, Colleen Marlow",N/A N/A - N/A
4380,PHYS,200,04,"Walter, Ryan Kymm",N/A N/A - N/A
4332,PHYS,206,01,"Keim, Nathan C.",MWF 12:10 PM - 01:00 PM
4411,PHYS,211,01,"Demsetz, Elizabeth C.",MTWR 01:10 PM - 02:00 PM
4372,PHYS,211,02,"Sungar, Nilgun",MTWR 02:10 PM - 03:00 PM
4337,PHYS,220,03,"Klay, Jennifer L.",R 02:10 PM - 03:00 PM
4367,PHYS,256,02,"Sharpe, John P.",R 03:10 PM - 06:00 PM
4333,PHYS,256,03,"Keim, Nathan C.",T 08:10 AM - 11:00 AM
4368,PHYS,256,04,"Sharpe, John P.",T 03:10 PM - 06:00 PM
4338,PHYS,256,05,"Klay, Jennifer L.",W 08:10 AM - 11:00 AM
4282,PHYS,301,01,"Fernsler, Jonathan G.",MTWR 10:10 AM - 11:00 AM
4344,PHYS,303,01,"Kuriabova, Tatiana",MWF 09:10 AM - 10:00 AM
4294,PHYS,323,01,"Gillen, Glen David",MWF 11:10 AM - 12:00 PM
4295,PHYS,323,02,"Gillen, Glen David",M 12:10 PM - 03:00 PM
4296,PHYS,323,03,"Gillen, Glen David",T 12:10 PM - 03:00 PM
4297,PHYS,323,04,"Gillen, Glen David",F 12:10 PM - 03:00 PM
4418,PHYS,341,01,"Echols, Sean L.",MW 03:10 PM - 06:00 PM
4356,PHYS,341,02,"Moelter, Matthew J.",TR 03:10 PM - 06:00 PM
4419,PHYS,341,03,"Echols, Sean L.",WF 12:10 PM - 03:00 PM
4339,PHYS,341,04,"Klay, Jennifer L.",TR 08:10 AM - 11:00 AM
4302,PHYS,400,01,"Gillen, Katharina",N/A N/A - N/A
4266,PHYS,400,02,"Beekman, Matthew K.",N/A N/A - N/A
4383,PHYS,400,03,"Wissel, Stephanie Ann",N/A N/A - N/A
4279,PHYS,400,04,"Buchanan, Colleen Marlow",N/A N/A - N/A
4381,PHYS,400,05,"Walter, Ryan Kymm",N/A N/A - N/A
4382,PHYS,400,06,"Walter, Ryan Kymm",N/A N/A - N/A
4283,PHYS,400,07,"Fernsler, Jonathan G.",N/A N/A - N/A
4359,PHYS,409,02,"Saunders, Karl Francis",MWF 12:10 PM - 01:00 PM
4323,PHYS,410,01,"Jasbinsek, John Jeremy",TR 08:10 AM - 09:30 AM
4303,PHYS,461,01,"Gillen, Katharina",N/A N/A - N/A
4267,PHYS,461,02,"Beekman, Matthew K.",N/A N/A - N/A
4384,PHYS,461,03,"Wissel, Stephanie Ann",N/A N/A - N/A
4272,PHYS,461,04,"Bennert, Vardha Nicola",N/A N/A - N/A
4312,PHYS,461,05,"Gutierrez, Thomas D.",N/A N/A - N/A
4336,PHYS,461,06,"Keller, John M.",N/A N/A - N/A
4373,PHYS,461,07,"Sungar, Nilgun",N/A N/A - N/A
4357,PHYS,461,08,"Moelter, Matthew J.",N/A N/A - N/A
4435,PHYS,461,09,"Heston, Nathan Clark",N/A N/A - N/A
4363,PHYS,461,10,"Schwartz, Peter V.",N/A N/A - N/A
4427,PHYS,462,01,"Fraser, Scott T.",N/A N/A - N/A
4298,PHYS,462,02,"Gillen, Glen David",N/A N/A - N/A
4369,PHYS,462,03,"Sharpe, John P.",N/A N/A - N/A
4374,PHYS,462,04,"Sungar, Nilgun",N/A N/A - N/A
4436,PHYS,462,05,"Heston, Nathan Clark",N/A N/A - N/A
4284,PHYS,462,06,"Fernsler, Jonathan G.",N/A N/A - N/A
4340,PHYS,462,07,"Klay, Jennifer L.",N/A N/A - N/A
4442,PHYS,P122,20,"Horst, William B.",MW 05:40 PM - 07:00 PM
4443,PHYS,P122,21,"Horst, William B.",T 06:10 PM - 09:00 PM
4452,PHYS,P141,04,"Lu, Lei",MTWR 12:10 PM - 01:00 PM
1823,POLS,111,01,"Leithner, Anika C.",M 04:10 PM - 05:00 PM
1824,POLS,111,02,"Leithner, Anika C.",M 05:10 PM - 06:00 PM
1831,POLS,111,03,"Moore, Matthew J.",T 06:10 PM - 07:00 PM
1832,POLS,111,04,"Moore, Matthew J.",T 05:10 PM - 06:00 PM
1849,POLS,112,01,"Mulholland, Kathryn Kristine",MW 04:10 PM - 06:00 PM
1850,POLS,112,02,"Mulholland, Kathryn Kristine",MW 02:10 PM - 04:00 PM
1817,POLS,112,03,"Latner, Michael",MW 08:10 PM - 10:00 PM
1834,POLS,112,04,"Settle, Allen K.",MW 06:10 PM - 08:00 PM
1810,POLS,112,06,"Den Otter, Ronald C.",TR 02:10 PM - 04:00 PM
1804,POLS,112,08,"Den Hartog, Christopher F.",TR 06:10 PM - 08:00 PM
1851,POLS,112,09,"Reyes, Robert B.",TR 06:10 PM - 08:00 PM
1789,POLS,180,01,"Andrews, Amelia Caron",TR 04:10 PM - 06:00 PM
1814,POLS,225,01,"Hurt, Shelley L.",MW 06:10 PM - 08:00 PM
1791,POLS,229,01,"Arceneaux, Craig L.",MW 08:10 AM - 10:00 AM
1829,POLS,230,01,"Moore, Matthew J.",TR 09:10 AM - 11:00 AM
1807,POLS,245,01,"Den Otter, Ronald C.",TR 12:10 PM - 02:00 PM
1802,POLS,319,01,"Den Hartog, Christopher F.",TR 02:10 PM - 04:00 PM
1845,POLS,325,01,"Zhang, Ning",MW 08:10 PM - 10:00 PM
1846,POLS,325,02,"Zhang, Ning",MW 06:10 PM - 08:00 PM
1792,POLS,328,01,"Arceneaux, Craig L.",MW 12:10 PM - 02:00 PM
1838,POLS,338,01,"Williams, Jean M.",TR 12:10 PM - 02:00 PM
1839,POLS,338,02,"Williams, Jean M.",MW 02:10 PM - 04:00 PM
1833,POLS,341,01,"Settle, Allen K.",MW 02:10 PM - 04:00 PM
1808,POLS,342,01,"Den Otter, Ronald C.",MW 02:10 PM - 04:00 PM
1811,POLS,343,01,"Denbow, Jennifer M.",TR 02:10 PM - 04:00 PM
1786,POLS,359,01,"Lowham, Elizabeth A.",MW 04:10 PM - 06:00 PM
1798,POLS,361,01,"Battle, Martin F.",TR 01:40 PM - 03:00 PM
1799,POLS,361,02,"Battle, Martin F.",R 03:10 PM - 05:00 PM
1821,POLS,383,01,"Leithner, Anika C.",MW 12:10 PM - 02:00 PM
1793,POLS,385,01,"Arceneaux, Craig L.",F 10:10 AM - 12:00 PM
1809,POLS,386,03,"Den Otter, Ronald C.",N/A N/A - N/A
1830,POLS,386,07,"Moore, Matthew J.",N/A N/A - N/A
1840,POLS,386,08,"Williams, Jean M.",N/A N/A - N/A
1822,POLS,387,06,"Leithner, Anika C.",N/A N/A - N/A
1847,POLS,387,09,"Zhang, Ning",N/A N/A - N/A
1803,POLS,387,10,"Den Hartog, Christopher F.",N/A N/A - N/A
1787,POLS,387,11,"Lowham, Elizabeth A.",N/A N/A - N/A
1848,POLS,395,01,"Cooley, Justin Bardin",T 06:10 PM - 08:00 PM
1818,POLS,400,08,"Leithner, Anika C.",N/A N/A - N/A
1841,POLS,400,13,"Zhang, Ning",N/A N/A - N/A
1812,POLS,426,01,"Hurt, Shelley L.",MW 04:10 PM - 06:00 PM
1842,POLS,428,01,"Zhang, Ning",MW 02:10 PM - 04:00 PM
1825,POLS,430,01,"Moore, Matthew J.",TR 12:10 PM - 02:00 PM
1790,POLS,461,01,"Arceneaux, Craig L.",N/A N/A - N/A
1794,POLS,461,02,"Battle, Martin F.",N/A N/A - N/A
1800,POLS,461,03,"Den Hartog, Christopher F.",N/A N/A - N/A
1805,POLS,461,04,"Den Otter, Ronald C.",N/A N/A - N/A
1813,POLS,461,06,"Hurt, Shelley L.",N/A N/A - N/A
1815,POLS,461,07,"Latner, Michael",N/A N/A - N/A
1819,POLS,461,08,"Leithner, Anika C.",N/A N/A - N/A
1782,POLS,461,09,"Lowham, Elizabeth A.",N/A N/A - N/A
1826,POLS,461,10,"Moore, Matthew J.",N/A N/A - N/A
1835,POLS,461,12,"Williams, Jean M.",N/A N/A - N/A
1843,POLS,461,13,"Zhang, Ning",N/A N/A - N/A
1795,POLS,462,02,"Battle, Martin F.",N/A N/A - N/A
1801,POLS,462,03,"Den Hartog, Christopher F.",N/A N/A - N/A
1806,POLS,462,04,"Den Otter, Ronald C.",N/A N/A - N/A
1783,POLS,462,09,"Lowham, Elizabeth A.",N/A N/A - N/A
1827,POLS,462,10,"Moore, Matthew J.",N/A N/A - N/A
1836,POLS,462,12,"Williams, Jean M.",N/A N/A - N/A
1844,POLS,462,13,"Zhang, Ning",N/A N/A - N/A
1816,POLS,500,07,"Latner, Michael",N/A N/A - N/A
1820,POLS,500,08,"Leithner, Anika C.",N/A N/A - N/A
1784,POLS,500,09,"Lowham, Elizabeth A.",N/A N/A - N/A
1828,POLS,500,10,"Moore, Matthew J.",N/A N/A - N/A
1837,POLS,500,12,"Williams, Jean M.",N/A N/A - N/A
1796,POLS,518,01,"Battle, Martin F.",T 06:10 PM - 10:00 PM
1797,POLS,518,02,"Battle, Martin F.",R 06:10 PM - 08:00 PM
1785,POLS,586,01,"Lowham, Elizabeth A.",N/A N/A - N/A
1788,POLS,590,01,"Andrews, Amelia Caron",M 06:10 PM - 10:00 PM
4273,PSC,101,01,"Buchanan, Colleen Marlow",MWF 03:10 PM - 04:00 PM
4274,PSC,101,02,"Buchanan, Colleen Marlow",MWF 04:10 PM - 05:00 PM
3507,PSC,102,01,"Berber, Dolores M.",MWF 08:10 AM - 09:00 AM
3508,PSC,102,02,"Berber, Dolores M.",MWF 09:10 AM - 10:00 AM
4352,PSC,102,03,"Mitchell, David S.",MWF 10:10 AM - 11:00 AM
4353,PSC,102,04,"Mitchell, David S.",MWF 11:10 AM - 12:00 PM
3529,PSC,102,05,"Stauch, Nancy Ann",MWF 12:10 PM - 01:00 PM
3530,PSC,102,06,"Stauch, Nancy Ann",MWF 01:10 PM - 02:00 PM
4378,PSC,201,01,"Walter, Ryan Kymm",TR 09:10 AM - 11:00 AM
4360,PSC,320,01,"Schwartz, Peter V.",MWF 12:10 PM - 01:00 PM
4361,PSC,320,02,"Schwartz, Peter V.",R 12:10 PM - 02:00 PM
4362,PSC,320,03,"Schwartz, Peter V.",R 02:10 PM - 04:00 PM
2206,PSY,200,11,"Ryujin, Donald H.",N/A N/A - N/A
2167,PSY,201,01,"Freberg, Laura A.",MTWR 08:10 AM - 09:00 AM
2168,PSY,201,02,"Freberg, Laura A.",MTWR 09:10 AM - 10:00 AM
2266,PSY,201,03,"Perisho, Shaun Thomas",MW 02:10 PM - 04:00 PM
2254,PSY,202,01,"Hanretty, Connie R.",M 09:10 AM - 10:00 AM
2255,PSY,202,02,"Hanretty, Connie R.",M 10:10 AM - 11:00 AM
2271,PSY,202,03,"Ryan, Kathleen A.",W 01:10 PM - 02:00 PM
2272,PSY,202,05,"Ryan, Kathleen A.",W 10:10 AM - 11:00 AM
2273,PSY,202,06,"Ryan, Kathleen A.",W 02:10 PM - 03:00 PM
2256,PSY,202,09,"Hanretty, Connie R.",T 09:10 AM - 10:00 AM
2257,PSY,202,10,"Hanretty, Connie R.",W 01:10 PM - 02:00 PM
2258,PSY,202,12,"Hanretty, Connie R.",R 10:10 AM - 11:00 AM
2259,PSY,202,14,"Hanretty, Connie R.",W 10:10 AM - 11:00 AM
2192,PSY,202,15,"Laver, Gary D.",MW 11:10 AM - 12:30 PM
2395,PSY,251,02,"Bennett, Penny K.",T 11:10 AM - 12:00 PM
2144,PSY,252,01,"Burn, Shawn M.",MW 12:10 PM - 02:00 PM
2235,PSY,254,70,"Barrett, Elizabeth W.",MW 02:10 PM - 04:00 PM
2267,PSY,256,70,"Perisho, Shaun Thomas",MW 06:10 PM - 08:00 PM
2208,PSY,305,01,"Ryujin, Donald H.",TR 09:10 AM - 11:00 AM
2159,PSY,305,02,"Estrada, Aaron Richard",TR 09:10 AM - 11:00 AM
2280,PSY,306,70,"Williams, Kendra Noelle",TR 12:10 PM - 02:00 PM
2281,PSY,306,71,"Williams, Kendra Noelle",TR 02:10 PM - 04:00 PM
2197,PSY,311,01,"Levi, Daniel J.",MW 02:10 PM - 04:00 PM
1955,PSY,318,01,"Bartlett, Sara Patrice",TR 02:10 PM - 04:00 PM
2236,PSY,323,01,"Barrett, Elizabeth W.",MW 04:10 PM - 05:00 PM
2237,PSY,323,02,"Barrett, Elizabeth W.",MW 05:10 PM - 07:00 PM
2264,PSY,323,03,"Lewis, Robin J.",MW 06:10 PM - 07:00 PM
2265,PSY,323,04,"Lewis, Robin J.",MW 07:10 PM - 09:00 PM
2282,PSY,323,05,"Williams, Kendra Noelle",TR 08:10 AM - 09:00 AM
2283,PSY,323,06,"Williams, Kendra Noelle",TR 09:10 AM - 11:00 AM
2269,PSY,323,07,"Rutledge, Shawn T.",MW 06:10 PM - 07:00 PM
2270,PSY,323,08,"Rutledge, Shawn T.",MW 07:10 PM - 09:00 PM
2217,PSY,329,01,"Smith, Taylor F.",W 12:10 PM - 01:00 PM
2218,PSY,329,02,"Smith, Taylor F.",M 02:10 PM - 04:00 PM
2049,PSY,329,03,"Steele, Jodie L.",TR 08:10 AM - 09:30 AM
2050,PSY,329,04,"Steele, Jodie L.",TR 10:10 AM - 11:00 AM
2276,PSY,330,01,"Swenson, Leland C.",MW 04:10 PM - 06:00 PM
2277,PSY,333,01,"Toledo, Kristianne Marie Priebe",T 10:10 AM - 12:00 PM
2278,PSY,333,02,"Toledo, Kristianne Marie Priebe",F 10:10 AM - 12:00 PM
2279,PSY,333,03,"Toledo, Kristianne Marie Priebe",F 12:10 PM - 02:00 PM
2133,PSY,340,01,"Bennion, Kelly A.",TR 02:10 PM - 04:00 PM
2169,PSY,340,02,"Freberg, Laura A.",MTWR 10:10 AM - 11:00 AM
2213,PSY,340,03,"Selby, Michael J.",TR 04:10 PM - 06:00 PM
2198,PSY,350,01,"Levi, Daniel J.",TR 02:10 PM - 04:00 PM
2186,PSY,352,01,"Langner, Carrie Ann",MW 12:10 PM - 02:00 PM
2238,PSY,370,01,"Barrett, Elizabeth W.",MW 10:10 AM - 12:00 PM
2187,PSY,372,01,"Langner, Carrie Ann",MW 10:10 AM - 12:00 PM
2243,PSY,372,02,"Bettergarcia, Jennifer Nicole",TR 02:10 PM - 04:00 PM
2188,PSY,400,06,"Langner, Carrie Ann",N/A N/A - N/A
2181,PSY,401,06,"Langner, Carrie Ann",N/A N/A - N/A
2393,PSY,401,09,"Pedrotti, Jennifer T.",T 06:10 PM - 08:00 PM
2223,PSY,401,10,"Sweatt, Lisa I.",N/A N/A - N/A
2205,PSY,401,11,"Ryujin, Donald H.",N/A N/A - N/A
2396,PSY,401,16,"Valencia-Laver, Debra L.",N/A N/A - N/A
2249,PSY,405,02,"Breaux, Cynthia A.",MW 10:10 AM - 12:00 PM
2240,PSY,405,03,"Bettergarcia, Jennifer Nicole",MW 02:10 PM - 04:00 PM
2251,PSY,417,70,"Garcia-Lemus, Mary E.",TR 04:10 PM - 06:00 PM
2145,PSY,430,01,"Cacciamani, Laura M.",MW 12:10 PM - 02:00 PM
2166,PSY,448,05,"Freberg, Laura A.",N/A N/A - N/A
2182,PSY,448,06,"Langner, Carrie Ann",N/A N/A - N/A
2130,PSY,448,08,"Bennion, Kelly A.",N/A N/A - N/A
2146,PSY,448,15,"Cacciamani, Laura M.",N/A N/A - N/A
2229,PSY,448,17,"Williams, Jason Alan",N/A N/A - N/A
2136,PSY,449,14,"Bettergarcia, Julie Anne",N/A N/A - N/A
2230,PSY,449,17,"Williams, Jason Alan",N/A N/A - N/A
2127,PSY,449,22,"Jovanovic, Jasna D.",N/A N/A - N/A
2142,PSY,453,02,"Burn, Shawn M.",N/A N/A - N/A
2157,PSY,453,04,"Estrada, Aaron Richard",N/A N/A - N/A
2183,PSY,453,06,"Langner, Carrie Ann",N/A N/A - N/A
2193,PSY,453,07,"Levi, Daniel J.",N/A N/A - N/A
2137,PSY,453,14,"Bettergarcia, Julie Anne",N/A N/A - N/A
2147,PSY,453,15,"Cacciamani, Laura M.",N/A N/A - N/A
2397,PSY,453,16,"Valencia-Laver, Debra L.",N/A N/A - N/A
2231,PSY,453,17,"Williams, Jason Alan",N/A N/A - N/A
2150,PSY,453,20,"Daniels, Denise H.",N/A N/A - N/A
2215,PSY,453,24,"Smith, Taylor F.",N/A N/A - N/A
2241,PSY,453,25,"Bettergarcia, Jennifer Nicole",N/A N/A - N/A
2260,PSY,453,26,"Jones, Diana Lynn",N/A N/A - N/A
2143,PSY,454,02,"Burn, Shawn M.",N/A N/A - N/A
2158,PSY,454,04,"Estrada, Aaron Richard",N/A N/A - N/A
2184,PSY,454,06,"Langner, Carrie Ann",N/A N/A - N/A
2194,PSY,454,07,"Levi, Daniel J.",N/A N/A - N/A
2131,PSY,454,08,"Bennion, Kelly A.",N/A N/A - N/A
2224,PSY,454,10,"Sweatt, Lisa I.",N/A N/A - N/A
2207,PSY,454,11,"Ryujin, Donald H.",N/A N/A - N/A
2176,PSY,454,12,"Kaczorowski, Jessica A.",N/A N/A - N/A
2138,PSY,454,14,"Bettergarcia, Julie Anne",N/A N/A - N/A
2398,PSY,454,16,"Valencia-Laver, Debra L.",N/A N/A - N/A
2232,PSY,454,17,"Williams, Jason Alan",N/A N/A - N/A
2151,PSY,454,20,"Daniels, Denise H.",N/A N/A - N/A
2171,PSY,454,21,"Jipson, Jennifer L.",N/A N/A - N/A
2242,PSY,454,25,"Bettergarcia, Jennifer Nicole",N/A N/A - N/A
2261,PSY,454,26,"Jones, Diana Lynn",N/A N/A - N/A
2216,PSY,456,70,"Smith, Taylor F.",MW 08:10 AM - 10:00 AM
2233,PSY,457,01,"Williams, Jason Alan",TR 12:10 PM - 02:00 PM
2274,PSY,458,01,"Ryan, Kathleen A.",TR 02:10 PM - 04:00 PM
2275,PSY,458,02,"Ryan, Kathleen A.",TR 09:10 AM - 11:00 AM
2246,PSY,460,70,"Block, Marta Beth",MW 04:10 PM - 06:00 PM
2195,PSY,461,01,"Levi, Daniel J.",R 04:10 PM - 05:00 PM
2185,PSY,462,06,"Langner, Carrie Ann",N/A N/A - N/A
2196,PSY,462,07,"Levi, Daniel J.",N/A N/A - N/A
2132,PSY,462,08,"Bennion, Kelly A.",N/A N/A - N/A
2394,PSY,462,09,"Pedrotti, Jennifer T.",N/A N/A - N/A
2225,PSY,462,10,"Sweatt, Lisa I.",N/A N/A - N/A
2209,PSY,462,11,"Ryujin, Donald H.",N/A N/A - N/A
2139,PSY,462,14,"Bettergarcia, Julie Anne",N/A N/A - N/A
2148,PSY,462,15,"Cacciamani, Laura M.",N/A N/A - N/A
2219,PSY,462,24,"Smith, Taylor F.",N/A N/A - N/A
2140,PSY,475,01,"Bettergarcia, Julie Anne",MW 10:10 AM - 12:00 PM
2210,PSY,485,02,"Ryujin, Donald H.",N/A N/A - N/A
2201,PSY,500,01,"Moreno, Joseph K.",N/A N/A - N/A
2160,PSY,555,01,"Estrada, Aaron Richard",M 02:10 PM - 04:00 PM
2161,PSY,555,02,"Estrada, Aaron Richard",W 02:10 PM - 04:00 PM
2202,PSY,565,01,"Moreno, Joseph K.",T 04:10 PM - 08:00 PM
2203,PSY,569,01,"Moreno, Joseph K.",R 09:10 AM - 11:00 AM
2162,PSY,569,02,"Estrada, Aaron Richard",N/A N/A - N/A
2226,PSY,569,04,"Sweatt, Lisa I.",N/A N/A - N/A
2227,PSY,572,01,"Sweatt, Lisa I.",TR 12:10 PM - 02:00 PM
2214,PSY,574,01,"Selby, Michael J.",MW 04:10 PM - 06:00 PM
2204,PSY,576,01,"Moreno, Joseph K.",T 02:10 PM - 04:00 PM
2163,PSY,576,02,"Estrada, Aaron Richard",R 02:10 PM - 04:00 PM
2284,PSY,P306,71,"Williams, Kendra Noelle",TR 02:10 PM - 04:00 PM
1871,RELS,302,01,"Lloyd-Moffett, Stephen R.",MW 04:10 PM - 06:00 PM
1872,RELS,311,01,"Lloyd-Moffett, Stephen R.",MW 06:10 PM - 08:00 PM
1893,RELS,374,01,"BenShea, Adam",TR 04:10 PM - 06:00 PM
1894,RELS,374,02,"BenShea, Adam",TR 06:10 PM - 08:00 PM
1914,RELS,376,01,"Pokazanyeva, Anna",TR 04:10 PM - 06:00 PM
1911,RELS,376,02,"Pokazanyeva, Anna",TR 06:10 PM - 08:00 PM
1892,RELS,P374,02,"BenShea, Adam",TR 06:10 PM - 08:00 PM
1912,RELS,P376,01,"Pokazanyeva, Anna",TR 04:10 PM - 06:00 PM
1913,RELS,P376,02,"Pokazanyeva, Anna",TR 06:10 PM - 08:00 PM
574,RPTA,110,01,"Greenwood, Jerusha Bloyer",M 12:10 PM - 02:00 PM
580,RPTA,160,80,"Greenwood, Paul B.",W 08:10 AM - 10:00 AM
601,RPTA,201,80,"Schwab, Keri Ann",W 12:10 PM - 02:00 PM
566,RPTA,210,01,"Goldenberg, Marni A.",TR 03:10 PM - 04:30 PM
567,RPTA,210,02,"Goldenberg, Marni A.",W 03:10 PM - 05:00 PM
594,RPTA,221,01,"MacKenzie, Susan Houge",MW 08:10 AM - 10:00 AM
568,RPTA,257,01,"Goldenberg, Marni A.",TR 09:40 AM - 11:00 AM
569,RPTA,257,02,"Goldenberg, Marni A.",R 12:10 PM - 02:00 PM
570,RPTA,275,02,"Goldenberg, Marni A.",N/A N/A - N/A
595,RPTA,314,01,"MacKenzie, Susan Houge",TR 01:40 PM - 03:00 PM
596,RPTA,314,02,"MacKenzie, Susan Houge",F 09:10 AM - 12:00 PM
607,RPTA,320,01,"Karson, Amber Donell",MW 06:10 PM - 07:30 PM
608,RPTA,320,02,"Karson, Amber Donell",N/A N/A - N/A
609,RPTA,321,01,"Prentice, Jennifer Lynn",TR 10:10 AM - 11:00 AM
571,RPTA,330,02,"Goldenberg, Marni A.",N/A N/A - N/A
575,RPTA,330,03,"Greenwood, Jerusha Bloyer",N/A N/A - N/A
581,RPTA,330,04,"Greenwood, Paul B.",N/A N/A - N/A
602,RPTA,330,05,"Schwab, Keri Ann",N/A N/A - N/A
597,RPTA,330,06,"MacKenzie, Susan Houge",N/A N/A - N/A
587,RPTA,330,07,"Lin, Ye Qiang",N/A N/A - N/A
612,RPTA,342,01,"Sturm, Kirk B.",TR 06:10 PM - 07:30 PM
613,RPTA,342,02,"Sturm, Kirk B.",F 12:10 PM - 03:00 PM
603,RPTA,360,01,"Schwab, Keri Ann",TR 04:40 PM - 06:00 PM
604,RPTA,360,02,"Schwab, Keri Ann",M 09:10 AM - 12:00 PM
610,RPTA,370,02,"Prentice, Jennifer Lynn",TR 07:10 AM - 09:00 AM
564,RPTA,400,01,"Hendricks, William W.",N/A N/A - N/A
572,RPTA,400,02,"Goldenberg, Marni A.",N/A N/A - N/A
576,RPTA,400,03,"Greenwood, Jerusha Bloyer",N/A N/A - N/A
588,RPTA,400,07,"Lin, Ye Qiang",N/A N/A - N/A
615,RPTA,405,01,"Wallace, James N.",MW 12:10 PM - 02:00 PM
589,RPTA,412,01,"Lin, Ye Qiang",R 04:10 PM - 06:00 PM
598,RPTA,412,02,"MacKenzie, Susan Houge",N/A N/A - N/A
605,RPTA,412,03,"Schwab, Keri Ann",MW 04:10 PM - 06:00 PM
590,RPTA,420,01,"Lin, Ye Qiang",MW 10:10 AM - 12:00 PM
614,RPTA,424,01,"Sturm, Kirk B.",M 04:10 PM - 06:00 PM
591,RPTA,460,01,"Lin, Ye Qiang",MWF 02:10 PM - 03:00 PM
592,RPTA,460,02,"Lin, Ye Qiang",T 03:10 PM - 06:00 PM
582,RPTA,460,80,"Greenwood, Paul B.",T 07:40 AM - 09:00 AM
583,RPTA,460,81,"Greenwood, Paul B.",R 08:10 AM - 11:00 AM
577,RPTA,463,01,"Greenwood, Jerusha Bloyer",W 03:10 PM - 04:00 PM
565,RPTA,465,01,"Hendricks, William W.",N/A N/A - N/A
573,RPTA,465,02,"Goldenberg, Marni A.",N/A N/A - N/A
578,RPTA,465,03,"Greenwood, Jerusha Bloyer",N/A N/A - N/A
584,RPTA,465,04,"Greenwood, Paul B.",N/A N/A - N/A
606,RPTA,465,05,"Schwab, Keri Ann",N/A N/A - N/A
599,RPTA,465,06,"MacKenzie, Susan Houge",N/A N/A - N/A
593,RPTA,465,07,"Lin, Ye Qiang",N/A N/A - N/A
611,RPTA,472,01,"Prentice, Jennifer Lynn",N/A N/A - N/A
585,RPTA,500,04,"Greenwood, Paul B.",N/A N/A - N/A
579,RPTA,599,03,"Greenwood, Jerusha Bloyer",N/A N/A - N/A
586,RPTA,599,04,"Greenwood, Paul B.",N/A N/A - N/A
600,RPTA,599,06,"MacKenzie, Susan Houge",N/A N/A - N/A
4575,SCM,150,01,"Gragson, Derek E.",TR 06:10 PM - 07:30 PM
4576,SCM,150,02,"Gragson, Derek E.",TR 07:40 PM - 09:00 PM
